,date,time,ticket_number,article,Quantity,unit_price
461190,2022-08-10,10:04,275236.0,FLAN,1.0,"2,20 €"
461191,2022-08-10,10:04,275236.0,COUPE,1.0,"0,15 €"
461192,2022-08-10,10:04,275236.0,CAMPAGNE,1.0,"2,00 €"
461195,2022-08-10,10:05,275237.0,BAGUETTE,1.0,"1,00 €"
461196,2022-08-10,10:05,275237.0,PAIN AU CHOCOLAT,6.0,"1,30 €"
461199,2022-08-10,10:05,275238.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461202,2022-08-10,10:07,275239.0,CAMPAGNE,1.0,"2,00 €"
461203,2022-08-10,10:07,275239.0,COUPE,1.0,"0,15 €"
461206,2022-08-10,10:07,275240.0,COUPE,1.0,"0,15 €"
461207,2022-08-10,10:07,275240.0,BAGUETTE GRAINE,1.0,"1,40 €"
461208,2022-08-10,10:07,275240.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461209,2022-08-10,10:07,275240.0,MOISSON,1.0,"2,20 €"
461212,2022-08-10,10:08,275241.0,COUPE,1.0,"0,15 €"
461213,2022-08-10,10:08,275241.0,BOULE 400G,1.0,"1,70 €"
461216,2022-08-10,10:09,275242.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461219,2022-08-10,10:09,275243.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461222,2022-08-10,10:09,275244.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461225,2022-08-10,10:10,275245.0,BOULE 200G,1.0,"1,20 €"
461228,2022-08-10,10:11,275246.0,SPECIAL BREAD KG,1.0,"5,20 €"
461229,2022-08-10,10:11,275246.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461232,2022-08-10,10:11,275247.0,BOULE POLKA,1.0,"1,80 €"
461235,2022-08-10,10:13,275248.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461238,2022-08-10,10:13,275249.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461241,2022-08-10,10:14,275250.0,BANETTE,2.0,"1,15 €"
461242,2022-08-10,10:14,275250.0,DEMI BAGUETTE,1.0,"0,50 €"
461245,2022-08-10,10:15,275251.0,TRADITIONAL BAGUETTE,10.0,"1,30 €"
461248,2022-08-10,10:16,275252.0,SPECIAL BREAD,1.0,"2,60 €"
461249,2022-08-10,10:16,275252.0,COUPE,1.0,"0,15 €"
461250,2022-08-10,10:16,275252.0,BAGUETTE,1.0,"1,00 €"
461255,2022-08-10,10:18,275254.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461258,2022-08-10,10:18,275255.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461261,2022-08-10,10:19,275256.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461264,2022-08-10,10:19,275257.0,BAGUETTE,1.0,"1,00 €"
461265,2022-08-10,10:19,275257.0,BANETTE,1.0,"1,15 €"
461268,2022-08-10,10:20,275258.0,CEREAL BAGUETTE,1.0,"1,35 €"
461269,2022-08-10,10:20,275258.0,BANETTE,1.0,"1,15 €"
461272,2022-08-10,10:21,275259.0,COUPE,1.0,"0,15 €"
461273,2022-08-10,10:21,275259.0,COMPLET,1.0,"1,90 €"
461276,2022-08-10,10:22,275260.0,SPECIAL BREAD,1.0,"2,60 €"
461277,2022-08-10,10:22,275260.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461278,2022-08-10,10:22,275260.0,COUPE,1.0,"0,15 €"
461281,2022-08-10,10:23,275261.0,BANETTE,1.0,"1,15 €"
461284,2022-08-10,10:23,275262.0,BANETTE,1.0,"1,15 €"
461287,2022-08-10,10:24,275263.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461290,2022-08-10,10:24,275264.0,SANDWICH COMPLET,3.0,"5,00 €"
461291,2022-08-10,10:24,275264.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461294,2022-08-10,10:25,275265.0,CAMPAGNE,1.0,"2,00 €"
461295,2022-08-10,10:25,275265.0,COUPE,1.0,"0,15 €"
461298,2022-08-10,10:26,275266.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461301,2022-08-10,10:26,275267.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461302,2022-08-10,10:26,275267.0,BANETTE,1.0,"1,15 €"
461305,2022-08-10,10:27,275268.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461308,2022-08-10,10:28,275269.0,COUPE,1.0,"0,15 €"
461309,2022-08-10,10:28,275269.0,BOULE POLKA,1.0,"1,80 €"
461312,2022-08-10,10:28,275270.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461315,2022-08-10,10:29,275271.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461316,2022-08-10,10:29,275271.0,GRAND FAR BRETON,2.0,"7,50 €"
461319,2022-08-10,10:30,275272.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461320,2022-08-10,10:30,275272.0,GRAND FAR BRETON,1.0,"7,50 €"
461323,2022-08-10,10:31,275273.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461326,2022-08-10,10:31,275274.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461327,2022-08-10,10:31,275274.0,PAIN,1.0,"1,30 €"
461330,2022-08-10,10:32,275275.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461333,2022-08-10,10:32,275276.0,BANETTE,1.0,"1,15 €"
461338,2022-08-10,10:34,275278.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461339,2022-08-10,10:34,275278.0,PAIN AU CHOCOLAT,1.0,"1,30 €"
461342,2022-08-10,10:34,275279.0,SANDWICH COMPLET,2.0,"5,00 €"
461343,2022-08-10,10:34,275279.0,PAIN AU CHOCOLAT,2.0,"1,30 €"
461346,2022-08-10,10:35,275280.0,12 MACARON,1.0,"10,00 €"
461349,2022-08-10,10:35,275281.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461352,2022-08-10,10:36,275282.0,CEREAL BAGUETTE,2.0,"1,35 €"
461353,2022-08-10,10:36,275282.0,CROISSANT AMANDES,1.0,"1,60 €"
461354,2022-08-10,10:36,275282.0,CHAUSSON AUX POMMES,1.0,"1,60 €"
461355,2022-08-10,10:36,275282.0,PAIN CHOCO AMANDES,1.0,"1,70 €"
461358,2022-08-10,10:36,275283.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461361,2022-08-10,10:37,275284.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461364,2022-08-10,10:37,275285.0,BANETTE,1.0,"1,15 €"
461365,2022-08-10,10:37,275285.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461368,2022-08-10,10:37,275286.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461371,2022-08-10,10:38,275287.0,CROISSANT,1.0,"1,20 €"
461372,2022-08-10,10:38,275287.0,TRADITIONAL BAGUETTE,5.0,"1,30 €"
461375,2022-08-10,10:39,275288.0,BAGUETTE,2.0,"1,00 €"
461376,2022-08-10,10:39,275288.0,BANETTE,1.0,"1,15 €"
461379,2022-08-10,10:40,275289.0,PAIN BANETTE,1.0,"1,60 €"
461382,2022-08-10,10:40,275290.0,SAND JB EMMENTAL,2.0,"4,00 €"
461385,2022-08-10,10:41,275291.0,BAGUETTE,1.0,"1,00 €"
461388,2022-08-10,10:42,275292.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461389,2022-08-10,10:42,275292.0,BOULE 200G,1.0,"1,20 €"
461390,2022-08-10,10:42,275292.0,COUPE,1.0,"0,15 €"
461393,2022-08-10,10:43,275293.0,TARTELETTE,1.0,"2,20 €"
461396,2022-08-10,10:44,275294.0,SPECIAL BREAD,1.0,"2,60 €"
461399,2022-08-10,10:45,275295.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461400,2022-08-10,10:45,275295.0,BAGUETTE,1.0,"1,00 €"
461403,2022-08-10,10:46,275296.0,CEREAL BAGUETTE,4.0,"1,35 €"
461406,2022-08-10,10:47,275297.0,SUCETTE,2.0,"0,30 €"
461407,2022-08-10,10:47,275297.0,ECLAIR,2.0,"2,20 €"
461408,2022-08-10,10:47,275297.0,CROISSANT,1.0,"1,20 €"
461409,2022-08-10,10:47,275297.0,CAFE OU EAU,2.0,"1,00 €"
461410,2022-08-10,10:47,275297.0,PAIN AU CHOCOLAT,4.0,"1,30 €"
461413,2022-08-10,10:50,275298.0,BOULE 400G,2.0,"1,70 €"
461414,2022-08-10,10:50,275298.0,COUPE,2.0,"0,15 €"
461417,2022-08-10,10:50,275299.0,CEREAL BAGUETTE,1.0,"1,35 €"
461418,2022-08-10,10:50,275299.0,COUPE,1.0,"0,15 €"
461419,2022-08-10,10:50,275299.0,SPECIAL BREAD,1.0,"2,60 €"
461422,2022-08-10,10:51,275300.0,MOISSON,1.0,"2,20 €"
461423,2022-08-10,10:51,275300.0,COUPE,1.0,"0,15 €"
461424,2022-08-10,10:51,275300.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461427,2022-08-10,10:52,275301.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461430,2022-08-10,10:52,275302.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461433,2022-08-10,10:53,275303.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461436,2022-08-10,10:53,275304.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461439,2022-08-10,10:54,275305.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461442,2022-08-10,10:55,275306.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461445,2022-08-10,10:56,275307.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461448,2022-08-10,10:57,275308.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461449,2022-08-10,10:57,275308.0,COUPE,1.0,"0,15 €"
461450,2022-08-10,10:57,275308.0,COMPLET,1.0,"1,90 €"
461453,2022-08-10,10:57,275309.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461456,2022-08-10,10:58,275310.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461457,2022-08-10,10:58,275310.0,PAIN CHOCO AMANDES,1.0,"1,70 €"
461458,2022-08-10,10:58,275310.0,CROISSANT AMANDES,1.0,"1,60 €"
461461,2022-08-10,10:59,275311.0,BANETTE,1.0,"1,15 €"
461464,2022-08-10,10:59,275312.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461467,2022-08-10,11:00,275313.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461470,2022-08-10,11:00,275314.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461473,2022-08-10,11:01,275315.0,FORMULE SANDWICH,2.0,"7,00 €"
461476,2022-08-10,11:02,275316.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461479,2022-08-10,11:02,275317.0,PAIN AU CHOCOLAT,1.0,"1,30 €"
461480,2022-08-10,11:02,275317.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461483,2022-08-10,11:03,275318.0,BOULE 200G,1.0,"1,20 €"
461484,2022-08-10,11:03,275318.0,COUPE,1.0,"0,15 €"
461487,2022-08-10,11:04,275319.0,BANETTE,1.0,"1,15 €"
461490,2022-08-10,11:05,275320.0,TARTELETTE,1.0,"2,20 €"
461491,2022-08-10,11:05,275320.0,BOULE 200G,1.0,"1,20 €"
461492,2022-08-10,11:05,275320.0,COUPE,1.0,"0,15 €"
461495,2022-08-10,11:07,275321.0,BOULE 400G,2.0,"1,70 €"
461496,2022-08-10,11:07,275321.0,PAIN BANETTE,1.0,"1,60 €"
461497,2022-08-10,11:07,275321.0,COUPE,2.0,"0,15 €"
461500,2022-08-10,11:07,275322.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461501,2022-08-10,11:07,275322.0,KOUIGN AMANN,2.0,"2,30 €"
461504,2022-08-10,11:07,275323.0,CHAUSSON AUX POMMES,4.0,"1,60 €"
461505,2022-08-10,11:07,275323.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461508,2022-08-10,11:08,275324.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461511,2022-08-10,11:08,275325.0,TRADITIONAL BAGUETTE,10.0,"1,30 €"
461514,2022-08-10,11:09,275326.0,COUPE,1.0,"0,15 €"
461515,2022-08-10,11:09,275326.0,SPECIAL BREAD,1.0,"2,60 €"
461518,2022-08-10,11:10,275327.0,COMPLET,1.0,"1,90 €"
461521,2022-08-10,11:10,275328.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461524,2022-08-10,11:10,275329.0,COUPE,2.0,"0,15 €"
461525,2022-08-10,11:10,275329.0,BAGUETTE,1.0,"1,00 €"
461526,2022-08-10,11:10,275329.0,BANETTE,1.0,"1,15 €"
461527,2022-08-10,11:10,275329.0,COMPLET,2.0,"1,90 €"
461530,2022-08-10,11:12,275330.0,FORMULE SANDWICH,3.0,"7,00 €"
461533,2022-08-10,11:13,275331.0,BOULE 400G,1.0,"1,70 €"
461538,2022-08-10,11:13,275333.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461539,2022-08-10,11:13,275333.0,CAMPAGNE,1.0,"2,00 €"
461542,2022-08-10,11:14,275334.0,CAMPAGNE,1.0,"2,00 €"
461543,2022-08-10,11:14,275334.0,FLAN,2.0,"2,20 €"
461544,2022-08-10,11:14,275334.0,COUPE,1.0,"0,15 €"
461545,2022-08-10,11:14,275334.0,BANETTE,2.0,"1,15 €"
461548,2022-08-10,11:16,275335.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461551,2022-08-10,11:16,275336.0,PAIN CHOCO AMANDES,1.0,"1,70 €"
461552,2022-08-10,11:16,275336.0,CAMPAGNE,1.0,"2,00 €"
461555,2022-08-10,11:17,275337.0,COUPE,1.0,"0,15 €"
461556,2022-08-10,11:17,275337.0,MOISSON,1.0,"2,20 €"
461559,2022-08-10,11:18,275338.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461562,2022-08-10,11:18,275339.0,PAIN BANETTE,1.0,"1,60 €"
461565,2022-08-10,11:19,275340.0,CEREAL BAGUETTE,1.0,"1,35 €"
461566,2022-08-10,11:19,275340.0,TRADITIONAL BAGUETTE,5.0,"1,30 €"
461569,2022-08-10,11:19,275341.0,PAIN CHOCO AMANDES,1.0,"1,70 €"
461570,2022-08-10,11:19,275341.0,QUIM BREAD,1.0,"1,20 €"
461571,2022-08-10,11:19,275341.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461574,2022-08-10,11:20,275342.0,COUPE,1.0,"0,15 €"
461575,2022-08-10,11:20,275342.0,VIK BREAD,1.0,"2,70 €"
461578,2022-08-10,11:20,275343.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461581,2022-08-10,11:21,275344.0,BANETTE,2.0,"1,15 €"
461584,2022-08-10,11:21,275345.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461587,2022-08-10,11:21,275346.0,TRADITIONAL BAGUETTE,6.0,"1,30 €"
461590,2022-08-10,11:21,275347.0,PAIN AU CHOCOLAT,1.0,"1,30 €"
461591,2022-08-10,11:21,275347.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461594,2022-08-10,11:22,275348.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461597,2022-08-10,11:22,275349.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461600,2022-08-10,11:22,275350.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461603,2022-08-10,11:23,275351.0,SANDWICH COMPLET,1.0,"5,00 €"
461604,2022-08-10,11:23,275351.0,DIVERS BOISSONS,1.0,"2,00 €"
461607,2022-08-10,11:23,275352.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461610,2022-08-10,11:24,275353.0,TRADITIONAL BAGUETTE,6.0,"1,30 €"
461613,2022-08-10,11:24,275354.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461614,2022-08-10,11:24,275354.0,COMPLET,1.0,"1,90 €"
461617,2022-08-10,11:25,275355.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461620,2022-08-10,11:26,275356.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461623,2022-08-10,11:26,275357.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461626,2022-08-10,11:28,275358.0,SPECIAL BREAD,1.0,"2,60 €"
461627,2022-08-10,11:28,275358.0,GRAND FAR BRETON,1.0,"7,50 €"
461628,2022-08-10,11:28,275358.0,COUPE,1.0,"0,15 €"
461631,2022-08-10,11:28,275359.0,COUPE,1.0,"0,15 €"
461632,2022-08-10,11:28,275359.0,COMPLET,1.0,"1,90 €"
461633,2022-08-10,11:28,275359.0,CROISSANT,1.0,"1,20 €"
461636,2022-08-10,11:30,275360.0,BANETTE,3.0,"1,15 €"
461637,2022-08-10,11:30,275360.0,GRAND FAR BRETON,1.0,"7,50 €"
461640,2022-08-10,11:30,275361.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461643,2022-08-10,11:32,275362.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461646,2022-08-10,11:32,275363.0,SPECIAL BREAD,1.0,"2,60 €"
461649,2022-08-10,11:33,275364.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461652,2022-08-10,11:33,275365.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461655,2022-08-10,11:34,275366.0,SABLE F  P,1.0,"1,60 €"
461656,2022-08-10,11:34,275366.0,COOKIE,2.0,"1,15 €"
461659,2022-08-10,11:34,275367.0,BAGUETTE,2.0,"1,00 €"
461662,2022-08-10,11:35,275368.0,FLAN,2.0,"2,20 €"
461663,2022-08-10,11:35,275368.0,VIK BREAD,1.0,"2,70 €"
461664,2022-08-10,11:35,275368.0,COUPE,1.0,"0,15 €"
461667,2022-08-10,11:36,275369.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461670,2022-08-10,11:36,275370.0,COUPE,1.0,"0,15 €"
461671,2022-08-10,11:36,275370.0,BANETTE,1.0,"1,15 €"
461672,2022-08-10,11:36,275370.0,BOISSON 33CL,1.0,"1,50 €"
461675,2022-08-10,11:38,275371.0,BANETTE,2.0,"1,15 €"
461678,2022-08-10,11:39,275372.0,FORMULE SANDWICH,1.0,"7,00 €"
461681,2022-08-10,11:40,275373.0,PAIN,1.0,"1,30 €"
461682,2022-08-10,11:40,275373.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461685,2022-08-10,11:40,275374.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461688,2022-08-10,11:41,275375.0,BAGUETTE,1.0,"1,00 €"
461691,2022-08-10,11:41,275376.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461694,2022-08-10,11:42,275377.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461697,2022-08-10,11:42,275378.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461700,2022-08-10,11:42,275379.0,FORMULE SANDWICH,1.0,"7,00 €"
461701,2022-08-10,11:42,275379.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461704,2022-08-10,11:43,275380.0,BAGUETTE,1.0,"1,00 €"
461707,2022-08-10,11:44,275381.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461710,2022-08-10,11:44,275382.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461713,2022-08-10,11:46,275383.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461714,2022-08-10,11:46,275383.0,BOULE 400G,2.0,"1,70 €"
461715,2022-08-10,11:46,275383.0,COUPE,2.0,"0,15 €"
461718,2022-08-10,11:46,275384.0,FORMULE SANDWICH,1.0,"7,00 €"
461721,2022-08-10,11:48,275385.0,FORMULE SANDWICH,1.0,"7,00 €"
461722,2022-08-10,11:48,275385.0,BOULE 400G,1.0,"1,70 €"
461723,2022-08-10,11:48,275385.0,COUPE,1.0,"0,15 €"
461726,2022-08-10,11:48,275386.0,FORMULE SANDWICH,1.0,"7,00 €"
461729,2022-08-10,11:49,275387.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461732,2022-08-10,11:49,275388.0,COUPE,1.0,"0,15 €"
461733,2022-08-10,11:49,275388.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461734,2022-08-10,11:49,275388.0,VIK BREAD,1.0,"2,70 €"
461737,2022-08-10,11:50,275389.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461740,2022-08-10,11:51,275390.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461743,2022-08-10,11:52,275391.0,FORMULE SANDWICH,3.0,"7,00 €"
461746,2022-08-10,11:53,275392.0,BANETTE,1.0,"1,15 €"
461749,2022-08-10,11:54,275393.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461752,2022-08-10,11:54,275394.0,PLAT 7.00,2.0,"7,00 €"
461755,2022-08-10,11:55,275395.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461758,2022-08-10,11:56,275396.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461761,2022-08-10,11:56,275397.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461764,2022-08-10,11:57,275398.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461767,2022-08-10,11:57,275399.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461770,2022-08-10,11:59,275400.0,BAGUETTE,1.0,"1,00 €"
461771,2022-08-10,11:59,275400.0,SPECIAL BREAD,1.0,"2,60 €"
461772,2022-08-10,11:59,275400.0,COUPE,1.0,"0,15 €"
461775,2022-08-10,12:00,275401.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461778,2022-08-10,12:00,275402.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461781,2022-08-10,12:01,275403.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461782,2022-08-10,12:01,275403.0,COMPLET,2.0,"1,90 €"
461783,2022-08-10,12:01,275403.0,SEIGLE,1.0,"2,00 €"
461784,2022-08-10,12:01,275403.0,COUPE,3.0,"0,15 €"
461787,2022-08-10,12:03,275404.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461790,2022-08-10,12:04,275405.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461793,2022-08-10,12:04,275406.0,COUPE,1.0,"0,15 €"
461794,2022-08-10,12:04,275406.0,VIK BREAD,1.0,"2,70 €"
461795,2022-08-10,12:04,275406.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461798,2022-08-10,12:05,275407.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461801,2022-08-10,12:06,275408.0,TRADITIONAL BAGUETTE,-3.0,"1,30 €"
461804,2022-08-10,12:06,275409.0,TRADITIONAL BAGUETTE,5.0,"1,30 €"
461807,2022-08-10,12:07,275410.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461810,2022-08-10,12:07,275411.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461813,2022-08-10,12:08,275412.0,SEIGLE,1.0,"2,00 €"
461814,2022-08-10,12:08,275412.0,COUPE,1.0,"0,15 €"
461817,2022-08-10,12:11,275413.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461820,2022-08-10,12:11,275414.0,VIK BREAD,1.0,"2,70 €"
461821,2022-08-10,12:11,275414.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461824,2022-08-10,12:12,275415.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461825,2022-08-10,12:12,275415.0,COUPE,1.0,"0,15 €"
461826,2022-08-10,12:12,275415.0,VIK BREAD,1.0,"2,70 €"
461829,2022-08-10,12:14,275416.0,BAGUETTE,1.0,"1,00 €"
461830,2022-08-10,12:14,275416.0,FORMULE SANDWICH,2.0,"7,00 €"
461833,2022-08-10,12:15,275417.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461836,2022-08-10,12:16,275418.0,BANETTE,2.0,"1,15 €"
461839,2022-08-10,12:16,275419.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461842,2022-08-10,12:17,275420.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461845,2022-08-10,12:18,275421.0,COUPE,1.0,"0,15 €"
461846,2022-08-10,12:18,275421.0,BANETTE,4.0,"1,15 €"
461847,2022-08-10,12:18,275421.0,CAMPAGNE,1.0,"2,00 €"
461850,2022-08-10,12:19,275422.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461853,2022-08-10,12:19,275423.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461856,2022-08-10,12:20,275424.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461859,2022-08-10,12:20,275425.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461862,2022-08-10,12:21,275426.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461865,2022-08-10,12:21,275427.0,BAGUETTE,1.0,"1,00 €"
461868,2022-08-10,12:21,275428.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461869,2022-08-10,12:21,275428.0,DIVERS CONFISERIE,1.0,"3,00 €"
461872,2022-08-10,12:22,275429.0,TRADITIONAL BAGUETTE,2.0,"1,30 €"
461873,2022-08-10,12:22,275429.0,MOISSON,2.0,"2,20 €"
461876,2022-08-10,12:23,275430.0,BANETTE,1.0,"1,15 €"
461879,2022-08-10,12:23,275431.0,BANETTINE,1.0,"0,70 €"
461880,2022-08-10,12:23,275431.0,BAGUETTE,1.0,"1,00 €"
461883,2022-08-10,12:24,275432.0,FORMULE SANDWICH,2.0,"7,00 €"
461886,2022-08-10,12:25,275433.0,BANETTE,1.0,"1,15 €"
461889,2022-08-10,12:26,275434.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461892,2022-08-10,12:27,275435.0,BANETTE,2.0,"1,15 €"
461895,2022-08-10,12:27,275436.0,BANETTE,2.0,"1,15 €"
461898,2022-08-10,12:28,275437.0,MOISSON,1.0,"2,20 €"
461899,2022-08-10,12:28,275437.0,COUPE,1.0,"0,15 €"
461902,2022-08-10,12:33,275438.0,CEREAL BAGUETTE,1.0,"1,35 €"
461905,2022-08-10,12:36,275439.0,TARTELETTE,6.0,"2,20 €"
461906,2022-08-10,12:36,275439.0,ECLAIR,3.0,"2,20 €"
461907,2022-08-10,12:36,275439.0,TARTELETTE FRAISE,3.0,"3,50 €"
461910,2022-08-10,12:37,275440.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461913,2022-08-10,12:37,275441.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461916,2022-08-10,12:38,275442.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461919,2022-08-10,12:38,275443.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461922,2022-08-10,12:38,275444.0,BAGUETTE,1.0,"1,00 €"
461925,2022-08-10,12:39,275445.0,BANETTE,2.0,"1,15 €"
461928,2022-08-10,12:39,275446.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461931,2022-08-10,12:40,275447.0,MOISSON,1.0,"2,20 €"
461934,2022-08-10,12:44,275448.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461937,2022-08-10,12:49,275449.0,FORMULE SANDWICH,2.0,"7,00 €"
461940,2022-08-10,12:50,275450.0,FICELLE,1.0,"0,70 €"
461943,2022-08-10,12:50,275451.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461944,2022-08-10,12:50,275451.0,BAGUETTE,1.0,"1,00 €"
461947,2022-08-10,12:51,275452.0,TRADITIONAL BAGUETTE,1.0,"1,30 €"
461950,2022-08-10,12:51,275453.0,TRADITIONAL BAGUETTE,3.0,"1,30 €"
461953,2022-08-10,12:52,275454.0,TRADITIONAL BAGUETTE,4.0,"1,30 €"
461954,2022-08-10,12:52,275454.0,GD KOUIGN AMANN,1.0,"9,00 €"
